FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area
1429,10000816,ROUNTREE LANE MINIMUM SECURITY FACILITY,100 ROUNTREE LANE,WATSONVILLE,CA,95076,-999,NOT AVAILABLE,COUNTY,CLOSED,0,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.santacruzsentinel.com/ci_14798586?source=most_viewed,2010/04/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,0.00662594914517,{ACF8BA3A-2928-4EDC-B860-C3B061C34708},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,833.157896784711,2.17445380172e-06
1436,10000777,SUTTER COUNTY JAIL,1077 CIVIC CENTER BOULEVARD,YUBA CITY,CA,95993,-999,(530) 822-7307,COUNTY,OPEN,-999,SUTTER,06101,USA,922140,CORRECTIONAL INSTITUTIONS,http://suttersheriff.org/Gen/Report/2013/Jail.aspx,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.suttersheriff.org/div/jailDiv.aspx,MAXIMUM,352,0.0056870915698,{661A8078-92F2-43ED-B103-3A8EE49526C4},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,673.273389852905,1.23511164521e-06
1437,10000914,DOROTHY KIRBY CENTER,1500 S MCDONNELL AVE,COMMERCE,CA,90040,-999,(323) 981-4301,COUNTY,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,JUVENILE,-999,0.00709878422571,{DD72441E-4272-473D-BD07-B945339E7A37},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,850.656660293103,2.54436531609e-06
1438,10000911,TORRANCE CITY JAIL,3300 CIVIC CENTER DR,TORRANCE,CA,90503,-999,(310) 328-3456,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.torranceca.gov/our-city/police,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.torranceca.gov/our-city/police,NOT AVAILABLE,-999,0.00259963011666,{78C6AF7B-0638-4952-B053-4A9B567E36E9},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,312.955986296732,3.5438496951e-07
1466,10000853,EL PASO DE ROBLES YOUTH CORRECTIONAL FACILITY,4545 AIRPORT RD,PASO ROBLES,CA,93446,-999,NOT AVAILABLE,STATE,CLOSED,0,SAN LUIS OBISPO,06079,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.sanluisobispo.com/2012/01/30/1928757/state-wavers-paso-correctional.html, http://www.cdcr.ca.gov/news/cdcr_news_aug-sept_2008/page_6.html",2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,-999,0.0211687846861,{2948533C-1F37-4AE1-BD59-23112934994C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2626.14895648402,2.87220232569e-05
1467,10000823,TULARE COUNTY MEN'S CORRECTIONAL FACILITY,36168 ROAD 112,VISALIA,CA,93291,-999,(559) 735-1650,COUNTY,OPEN,349,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://tularecounty.ca.gov/sheriff/index.cfm/detentions1/detentions-operations/,NOT AVAILABLE,-999,0.0058665013439,{28A28CCA-E418-48E0-AF38-93F0A57ACA13},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,709.17988479254,1.55167363459e-06
1468,10000894,LOS ANGELES COUNTY SYBIL BRAND INSTITUTE FOR WOMEN,4500 E CITY TERRACE DR,LOS ANGELES,CA,90063,-999,NOT AVAILABLE,COUNTY,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://articles.latimes.com/2007/oct/16/local/me-sybil16,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MAXIMUM,-999,0.0065787386319,{8C6A96C0-5470-421A-A031-5D0A80387792},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,820.69351104034,2.71431976819e-06
1519,10006310,ADELANTO ICE PROCESSING CENTER,10400 RANCHO ROAD,ADELANTO,CA,92301,-999,(760) 561-6100,FEDERAL,OPEN,1654,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.immigrantjustice.org/sites/default/files/uploaded-files/no-content-type/2017-06/ICE_detention_list_April2017_0.pdf, https://www.geogroup.com/Locations",2017/10/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,NOT AVAILABLE,1940,0.0153399296888,{FD9E9793-2408-46E1-865B-F5C71A8FB89E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1892.65736973578,6.98248114698e-06
1741,10006491,COVINA JAIL,444 N CITRUS AVENUE,COVINA,CA,91723,-999,(626) 384-5638,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://covinaca.gov/police,2018/05/25 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://covinaca.gov/police/page/covina-jail,NOT AVAILABLE,20,0.00192739519293,{1734ECAD-3104-4B54-A3B7-2534F1300C8B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,233.355526247122,1.80627818574e-07
1748,10000781,SACRAMENTO COUNTY WORK RELEASE,700 N 5TH ST,SACRAMENTO,CA,95814,-999,(916) 874-1402,COUNTY,OPEN,1700,SACRAMENTO,06067,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sacsheriff.com/pages/organization/work_release/workrelease.aspx,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sacsheriff.com/pages/organization/work_release/workrelease.aspx,MINIMUM,-999,0.00312439843742,{0E7DE641-5F50-4731-B49E-2EAC525FCD5E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,392.17966214461,5.17754753811e-07
1750,10000859,LARRY D SMITH CORRECTIONAL FACILITY,1627 SOUTH HARGRAVE STREET,BANNING,CA,92220,-999,(951) 922-7300,COUNTY,OPEN,1481,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://rivcocob.org/agenda/2013/08_20_13/03-108.pdf",2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.riversidesheriff.org/corrections/,NOT AVAILABLE,1518,0.0165319894348,{D046923D-E22C-4533-A192-098150FC21FF},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1905.37217493691,8.93934685929e-06
1763,10000797,SAN JOAQUIN COUNTY JUVENILE HALL,575 WEST MATHEWS ROAD,FRENCH CAMP,CA,95231,-999,(209) 468-4200,COUNTY,OPEN,188,SAN JOAQUIN,06077,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sjgov.org/department/prob/default,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sjgov.org/department/prob/default,JUVENILE,90,0.0105433809208,{EE75861F-5378-4A4C-8811-9D135A5F4C4F},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1291.44397700055,4.48073812257e-06
1768,10000835,GLEN HELEN REHABILITATION CENTER,18000 INSTITUTION ROAD,DEVORE,CA,92407,-999,(909) 708-8371,COUNTY,OPEN,800,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx,2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx,MAXIMUM,1446,0.0144184743141,{839A414C-D107-49F4-90CD-08A9DF18F45B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1724.61562705935,1.15376311826e-05
1772,10000837,HERMAN G STARK YOUTH CORRECTIONAL FACILITY,15180 SOUTH EUCLID AVENUE,CHINO,CA,91710,-999,NOT AVAILABLE,STATE,CLOSED,0,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/News/External_Affairs/Newsletter_Archive/2010_March_OEA_Newsletter.pdf,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,-999,0.0395048528289,{E6A7E260-0147-4EEF-BE5E-F91142FA9290},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,4719.84260543646,3.34279969044e-05
1777,10001539,OXNARD CITY JAIL,251 SOUTH C STREET,OXNARD,CA,93030,-999,(805) 385-7671,LOCAL,OPEN,-999,VENTURA,06111,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.oxnardpd.org/,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.oxnardpd.org/,NOT AVAILABLE,-999,0.00166585618183,{16B788D4-24B0-4FC1-B845-33219023792C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,205.185292304554,1.73383459867e-07
1791,10000812,FRESNO COUNTY COURT SCHOOL,744 S 10TH AVE,FRESNO,CA,93702,-999,(559) 600-4934,LOCAL,CLOSED,536,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=10101086060438,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.fcoe.org/departments/court-and-community-schools,JUVENILE,-999,0.00684690014683,{576AFDC4-1F67-433B-98AF-A2389CDF1F41},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,855.346595948641,2.01178730035e-06
1803,10000891,PITCHESS DETENTION CENTER-SOUTH,29330 THE OLD ROAD,CASTAIC,CA,91384,-999,(661) 295-8805,COUNTY,OPEN,1281,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://shq.lasdnews.net/pages/PageDetail.aspx?id=1716",2018/02/09 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://shq.lasdnews.net/pages/tgen1.aspx?id=as1,MEDIUM,1536,0.0237658877929,{48831EF8-3C91-4D6B-BFA9-750A7BE5AEA7},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2733.10935735583,1.13765948756e-05
1804,10000900,CAMP AFFLERBAUGH,6631 N. STEPHENS RANCH ROAD,LA VERNE,CA,91750,-999,(909) 593-4937,COUNTY,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://locator.lacounty.gov/lac/Location/3176812/camp-afflerbaugh,JUVENILE,-999,0.00681769804788,{099806AF-150C-4362-B3E5-D66A9F41CBAC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,814.381357359972,2.49894596797e-06
1805,10000775,LASSEN COUNTY ADULT DETENTION FACILITY,1405 SHERIFF CADY LANE,SUSANVILLE,CA,96130,-999,(530) 251-5245,COUNTY,OPEN,120,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lassencounty.org/dept/sheriffs-office/sheriffs-office,2018/02/09 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.lassencounty.org/dept/sheriffs-office/sheriffs-office,NOT AVAILABLE,156,0.00322100634189,{CFF11080-02BB-48C0-8B70-C6FFC8858EE2},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,426.375281805798,6.13511773118e-07
1810,10000908,MOUNT GLEASON CONSERVATION CAMP,26650 NORTH ANGELES FOREST HIGHWAY,PALMDALE,CA,93550,-999,NOT AVAILABLE,STATE,CLOSED,0,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://cdcrtoday.blogspot.com/2009_08_01_archive.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,0.0131234696038,{7300C0F0-3EB1-4A22-BABF-D77E5FFB5250},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1618.41547499463,4.01616466215e-06
1816,10002327,STANISLAUS COUNTY HONOR FARM,8224 W GRAYSON RD,MODESTO,CA,95358,-999,NOT AVAILABLE,STATE,CLOSED,0,STANISLAUS,06099,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.modbee.com/2014/08/10/3481381/stanislaus-county-looks-to-sell.html,2015/11/01 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,0.0137516268757,{BF6EAAB2-FBD9-4CA0-8976-19A66CE7C3B4},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1647.08976038488,6.17483807066e-06
1837,10006487,CHULA VISTA JAIL,315 FOURTH AVENUE,CHULA VISTA,CA,91910,-999,(619) 691-5220,LOCAL,OPEN,54,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.chulavistaca.gov/departments/police-department,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,50,0.00330404294309,{B6F5A079-40D7-4CCA-837D-B9F8D225720E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,396.983111342827,6.80753779752e-07
1974,10002318,WALTER J LEINBERGER MEMORIAL CENTER,2420 EAST GIBSON ROAD,WOODLAND,CA,95776,-999,(530) 668-5254,COUNTY,OPEN,114,YOLO,06113,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.yolocountysheriff.com/services/jail/,MINIMUM,-999,0.00350768597329,{EBB8E78F-BBCF-4B51-ADEB-B7AC9097EEAC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,423.55102143797,6.30158879289e-07
1977,10001529,SANTA CRUZ COUNTY MAIN JAIL,259 WATER STREET,SANTA CRUZ,CA,95060,-999,(831) 454-7800,COUNTY,OPEN,392,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.scsheriff.com/Home/Corrections.aspx, http://www.santacruzsentinel.com/santacruz/ci_24268552/grant-could-ease-crowding-at-santa-cruz-county",2013/10/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.scsheriff.com/Home/Corrections.aspx,MAXIMUM,311,0.0039319594412,{4C29F1CB-7EEB-4F72-8C3F-20F035F7A963},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,485.919525091027,7.78622548776e-07
2067,10006325,SANTA ANA CITY JAIL,62 CIVIC CENTER PLAZA,SANTA ANA,CA,92701,-999,(714) 245-8100,LOCAL,OPEN,-999,ORANGE,06059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ci.santa-ana.ca.us/pd/jailgeneralinfo.asp,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.ice.gov/detention-facility/santa-ana-city-jail#wcm-survey-target-id,NOT AVAILABLE,-999,0.00253146858522,{4AD88B03-BB9F-4F04-870C-65BA939E3EBB},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,302.044164038126,3.66543653048e-07
2071,10005335,MOJAVE JAIL,1771 STATE HIGHWAY 58,MOJAVE,CA,93501,-999,(661) 824-7147,COUNTY,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.kernsheriff.org/Detentions,2018/02/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.kernsheriff.org/Detentions,NOT AVAILABLE,14,0.00422813203115,{6B2DF9A5-05EE-4892-B95E-DECB4322EFA6},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,504.171103818857,9.39442702776e-07
2078,10005366,PACIFIC AREA COMMUNITY JAIL,12312 CULVER BOULEVARD,LOS ANGELES,CA,90066,-999,(310) 482-6488,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lapdonline.org/contact_us/content_basic_view/9672#11g,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00176716307544,{F33375DD-3B9F-424B-B401-FB823287D9A3},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,215.640871911604,1.88036659573e-07
2084,10005364,77TH STREET REGIONAL JAIL,7600 SOUTH BROADWAY,LOS ANGELES,CA,90003,-999,(213) 473-4851,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lapdonline.org/contact_us/content_basic_view/9672#11g,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00510024138146,{CF9AD5EC-07BA-41CC-8DEF-7E8BF700693A},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,611.542015504749,1.52377924641e-06
2115,10006307,CAI - OCEAN VIEW,551 SOUTH 35TH STREET,SAN DIEGO,CA,92113,-999,(619) 232-8600,MULTI,OPEN,-999,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cca.com/locations,2017/10/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cca.com/locations,MINIMUM,483,0.00437074333419,{6105371E-EE02-438C-AC0D-6AC4F48D7FD8},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,523.341232470476,1.14758501134e-06
2152,10000898,GLENDORA CITY JAIL,150 S GLENDORA AVE,GLENDORA,CA,91741,-999,(626) 914-8200,LOCAL,OPEN,161,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cityofglendora.org/departments/police,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,0.0013970127056,{507EB8E1-7760-4CE9-89B4-60015CE975A1},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,172.80493186155,1.21404423045e-07
2236,10005322,SAN BENITO COUNTY JAIL,710 FLYNN ROAD,HOLLISTER,CA,95024,-999,(831) 636-4060,COUNTY,OPEN,120,SAN BENITO,06069,USA,922140,CORRECTIONAL INSTITUTIONS,http://sbso.us/,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://sbso.us/,MAXIMUM,142,0.00261031860654,{4B62031A-E8B3-4278-BB49-432297D9367F},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,325.721718966806,4.09425371009e-07
2319,10005309,MAGUIRE CORRECTIONAL FACILITY,300 BRADFORD STREET,REDWOOD CITY,CA,94063,-999,(650) 363-4000,COUNTY,OPEN,640,SAN MATEO,06081,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/13 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.smcsheriff.com/corrections-division,MAXIMUM,688,0.00266374582178,{1A96F484-6DF6-4024-9638-DEBF3C1D3D11},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,330.273291110928,3.82047439585e-07
2401,10000909,POMONA CITY JAIL,490 W MISSION BLVD,POMONA,CA,91766,-999,(909) 620-2131,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ci.pomona.ca.us/index.php/government/city-departments/police-department,2018/05/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.ci.pomona.ca.us/index.php/contact-us-home/contact-the-police-department/109-police-jail,NOT AVAILABLE,-999,0.00321700176166,{4C84AC2F-1652-4380-978A-E20E61DEEE76},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,398.666938093085,5.84176980889e-07
2486,10007001,NORTHERN BRANCH JAIL,BLACK RD AND BETTERAVIA RD,SANTA MARIA,CA,93455,-999,NOT AVAILABLE,COUNTY,CLOSED,0,SANTA BARBARA,06083,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sbsheriff.org/northern-branch-jail/,2020/04/22 00:00:00+00,IMAGERY,2020/04/30 00:00:00+00,https://santamariatimes.com/news/local/crime-and-courts/northern-branch-jail-taking-shape-west-of-santa-maria/article_0ca2830e-632f-5c4d-80aa-9503913c8a3c.html,MAXIMUM,376,0.00689922503252,{B86C2829-A207-4126-AC20-D6D212800D31},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,838.827785080362,1.46206280157e-06
2490,10007007,KERN COUNTY - LERDO JUSTICE FACILITY,17801 INDUSTRIAL FARM RD,BAKERSFIELD,CA,93308,-999,(661) 391-3100,COUNTY,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.kernsheriff.org/Lerdo_Facilities,2020/04/22 00:00:00+00,IMAGERY,2020/04/30 00:00:00+00,https://www.kernsheriff.org/Lerdo_Facilities,MAXIMUM,825,0.00815176654,{7DED1C13-21AB-4FEE-B0FB-150944D576E3},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1018.3077486561,3.3261520633e-06
2514,10000874,WESTERN REGION DETENTION FACILITY,220 WEST C STREET,SAN DIEGO,CA,92101,-999,(619) 232-9221,FEDERAL,OPEN,733,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.justice.gov/archive/ofdt/prisoner-location.htm#california, https://www.geogroup.com/Locations",2015/10/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.geogroup.com/Locations,MAXIMUM,770,0.00660198779881,{2B1F9752-F651-4FF0-9C8A-7CD2716C3438},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,826.899050010156,1.03861597148e-06
2521,10006179,FCI MENDOTA,33500 WEST CALIFORNIA AVENUE,MENDOTA,CA,93640,-999,(559) 274-4000,FEDERAL,OPEN,708,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.bop.gov/locations/,MEDIUM,1152,0.0191686481039,{708BEE9C-ABDA-472B-8491-37FE677FFFAA},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2298.99278688848,2.02956423151e-05
2522,10006180,FCI MENDOTA CAMP,33500 WEST CALIFORNIA AVENUE,MENDOTA,CA,93640,-999,(559) 274-4000,FEDERAL,OPEN,82,FRESNO,06019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.bop.gov/locations/,MINIMUM,128,0.00936126137613,{E0C2788F-8BF2-4F82-BB07-B3C9597CCA52},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1185.09317340901,5.15185523371e-06
2524,10006194,USP ATWATER CAMP,1 FEDERAL WAY,ATWATER,CA,95301,-999,(209) 386-0257,FEDERAL,OPEN,101,MERCED,06047,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.bop.gov/locations/,MINIMUM,128,0.00650192428114,{648D578A-8A11-493C-94DA-A1053B3BAA5E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,811.956369813325,2.2385774798e-06
2529,10005361,EL CENTRO SERVICE PROCESSING CENTER,1115 NORTH IMPERIAL AVENUE,EL CENTRO,CA,92243,-999,(760) 336-4600,FEDERAL,CLOSED,419,IMPERIAL,06025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.inmateaid.com/prisons/el-centro-service-processing-center-closed,2015/10/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.ice.gov/doclib/dro/facilities/pdf/ecc.pdf,NOT AVAILABLE,450,0.00669164563047,{FC104A57-6EBA-4663-AE47-C3B424B9CBDE},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,802.088466599254,2.69663179839e-06
3148,10000830,USP VICTORVILLE,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,92394,-999,(760) 530-5000,FEDERAL,OPEN,1163,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.bop.gov/locations/,MAXIMUM,960,0.0160224264769,{64FEFB15-03A7-40A6-912F-66BCA9D3B2EF},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2019.08439543456,1.56332783498e-05
